season,price_AUS,price_CHF,price_CZE,price_GER,price_ESP,price_FRA,price_UK,price_ITA,price_POL,price_SVK
autumn,-1.829393581831245,8.343498299791092,,,-3.212999288060199,-3.982751773117162,,-3.7070914491114224,-2.8763032630016276,-3.2025786841567023
winter,-1.8885826759991442,,-1.923835731332944,-2.0025050289426645,,-4.377479713739827,-1.8588211609723562,-4.068760945890676,-2.6921030815305285,
spring,,8.95891886587005,-1.9828360986922786,,-3.491252419082143,,-1.8084845641404665,-3.947183542292769,-2.6305013870878065,-3.333883157865579
summer,-2.15935600377455,6.271084214206761,-2.1333172928835635,-1.9271437962316913,-3.2862886630999952,,,,-2.549628958198999,-3.0464964178138154
autumn,-2.081022198091327,9.298307554273116,-1.9292976239182973,,,-3.8300776607952387,,-4.035483421594541,-2.5950697788153905,-3.3863915805057583
winter,-2.115247831237707,,,-1.7263007873199556,-3.3814816718094005,-4.027135168758354,-2.1236692551792484,-4.139519808524768,,-3.381803975040845
spring,,8.335672144219368,-1.9624081052455695,-1.4493568319207903,-3.645107906169948,-3.9520417957308207,,,-2.419906144227808,-3.2482848892160847
summer,-2.0888729692112173,8.996664388595434,,-1.4975150845406022,-3.820820311977577,,-2.234172748317543,-4.043104201206821,-2.259337211173085,
autumn,-2.0338221910164047,,-1.6534626218059156,-1.563221472622492,-3.7673582793247977,-3.66541540328749,-2.164804981041551,,,-3.046965889044341
winter,-2.1711856340295492,8.595412722517999,,,-3.7558409669085107,-4.0930708021122975,-2.2870837614518607,-4.069858504604333,-2.519473768480185,
spring,,8.027841891207357,-1.5752180774166356,-1.4249779838464098,,,-2.57919727932413,-4.151349357921399,-2.303594027708484,-2.931773738806841
summer,-2.0944364746041035,8.558540611692159,-1.5021675786412794,,,-3.7361810750486395,-2.381021039260363,-4.006535324521198,,-3.0755463877998617
autumn,-1.8466464675279355,,-1.5733834019505986,,-3.7018196825546674,-3.9080799264129493,-2.256411640850317,-4.018514465251992,-2.0144035911750375,
winter,,7.505663295668738,,-1.3798000868239886,-3.742265340243629,-3.8603586652455673,-2.3010937726659786,-4.048623310675365,-2.2901161420212133,
spring,-1.9751172698512265,,-1.455575422864334,-1.4240437794487013,-3.9188069101490632,-3.825954328596686,-2.0590442782785283,,-2.171224967802488,
summer,-2.0696364633430933,7.07332676525669,,-1.448579632030834,,-4.079121679486634,-2.1158170393956364,,-2.3730797789298896,-2.9415355719094145
autumn,,6.815018153081631,,-1.4798708800641591,-3.489159900444887,-4.026928042599346,-2.178018403963482,,-2.3388554245881354,-2.9585006972736574
winter,-2.1228734466858903,9.743993302821607,-1.6870836401906146,,-3.5343483912776126,,-2.21990604169799,,-2.4068807850640703,-3.2823137367118016
spring,-2.1959661712981227,8.018533735092134,,-1.6836815417875448,-3.3454988197268123,,,-4.076731641744616,-2.3239186558772404,-3.0710074871240067
summer,,,-1.8361140769436122,-1.9323562728473407,-3.2105281537032453,-4.197130639007603,-2.158869303982041,-4.000135239444284,,-3.287973464070661
autumn,,9.19277882190597,,-1.7989836576272207,,-4.083107025384817,-2.1196695875492333,-4.026663801983311,-2.63417251744638,-3.3025688364292205
winter,,7.139612558149073,-2.042612970792403,-2.0593177312178774,-3.185130565675775,-4.002318914047953,-1.9426417565752765,-4.025062078885201,,
spring,-2.0615468665438357,6.955148160770986,-1.9622762699542144,,-3.3012517411528366,-4.065501206462805,,-3.874083867254683,,-3.11194172295176
summer,,6.917479233321445,-1.9834163337945834,,-3.5823300599527865,-3.8809722332579293,-1.753919519887147,-3.7378293276857586,-2.6168832447952974,
autumn,-1.5668141516844887,,-1.7836568140310232,-2.0027811301067175,,-3.991322896259839,,-3.5118216313155703,-2.6058645060301373,-2.9633438963447083
winter,-1.3716380578326732,8.107412594240808,-1.5555329936611917,,-4.032609486472202,,,-3.6124072762362025,-2.553415492936672,-2.8552706595156705
spring,-1.3564067965194824,,-1.4914218539351747,-1.6589540019703704,-4.299375195503873,-4.034207264524065,,-3.412853343636845,-2.4930906885185506,
summer,-1.1173720452685683,6.862372158473436,-1.14079042664647,-1.6368287020886878,,-3.7625716128039643,,,-2.1471427225394946,-2.35112444096191
autumn,-0.7013020771360879,6.244958868742608,-0.9315283071360749,,,-4.015498990394497,-1.3484577451887438,,-1.97402317125231,-1.9616398931059598
winter,,6.0329417564877295,-0.44388948739098744,-1.2719921238138627,-5.416219402294648,,-1.248756187993939,,-1.4354475781990228,-1.7531271377819924
spring,-0.45664079271606384,4.99966749163735,-0.15325914968000692,,,-3.8635871156805632,,-3.141528274921072,-1.2877917313888976,-1.3943625382189815
summer,,4.265490110162779,-0.20553789847125237,-0.8073123169294449,-5.934164013146732,-3.643913397506846,-0.3639270151167511,-3.137421195609144,,
autumn,,3.709848464765622,,-0.4754179200864682,-5.906605496415823,,-0.16665055898390319,-3.049323399834828,-0.5682604746546991,-0.6850602344155498
winter,-0.0796881708764776,,-0.018052858926491833,,-6.183323133737365,,0.06752401337490689,-2.8203629465138143,-0.4015268177090268,-0.25076528245472407
spring,-0.2548769728146514,,,-0.12211733263872249,-6.383894811517202,-3.489219418180431,0.4418471612181567,-2.889863787175567,,-0.16888809997872095
summer,-0.28893364667533905,,,-0.01660564533253274,-6.537275606353778,,0.4705477617785033,-2.75399710467189,-0.02208242783066578,-0.13637792707365054
autumn,-0.18984126775802423,3.26060279374961,0.6997299726372793,,-6.527698097420956,-3.3964699790509334,0.668888418665077,-2.8344366563708387,,
winter,-0.19338378095658657,,0.618394489260482,,-6.396377092222567,-3.442808506429179,,-2.5698465944656967,0.31857372289958685,0.36298284287597515
spring,,2.8424651781685046,0.521945091967983,,-6.362934047116291,-3.1891588942418365,1.1838783218691034,-2.6782216817619697,,0.345665750068027
summer,-0.20909069804160618,,,0.48816352841580013,-6.517650945538435,-3.0019963923862347,,-2.5843639223159407,0.49957101861833747,0.4533831166748823
autumn,-0.3884669198424029,3.08613727908383,,,-6.492332967512345,-3.390547895643453,1.3244822618973466,,0.6508097115196368,0.5017160308751094
winter,-0.2673357387333215,2.8875586955425177,0.6425751578631561,,-6.533111800474382,-3.139323945319574,,,0.5573874023307421,0.6096154100850109
spring,-0.1345340928048791,,0.7189256034343412,,-6.374835802087315,-2.9553315902304624,1.1446705650862667,-2.5516502327308355,,0.5500846575037397
summer,-0.3758617983965137,2.7537973299810625,,0.4866682883309023,-6.47617566386779,-3.0940611570789174,,-2.4786939069079215,,0.6147360358571538
autumn,-0.33278056241657644,2.8631123003307555,0.48510358528124387,0.4629561644570838,,-3.223901105256968,,-2.588198192066064,0.5986059278580369,
winter,-0.33633379350013703,,0.6819220934164631,0.3019228146573444,-6.451319015392284,-3.176980567584621,,-2.555135261153047,0.6153065083088232,
spring,-0.22441454108151238,,0.8058653031987779,0.3163314229534909,-6.4774811707802,,0.8265037181515833,-2.5849980540930115,0.4947880165582626,
summer,,,0.701689612394147,0.34107059066824913,-6.62884718303717,-3.424460540600024,0.9905321960533253,-2.5183774653888054,0.3804467149503718,
autumn,-0.19764507572225404,,0.5454349261624969,0.22574842552370794,-6.505922364788322,-3.35146013459476,0.7863887079545628,-2.808925513774694,,
winter,,3.154067442142697,0.4525733584854471,-0.07307997350185855,,,0.41125719211898065,-2.9016930677694552,0.04387868005917628,-0.01901305806608034
spring,-0.2586071468566702,3.474949388787974,,-0.11342065112279856,-6.465074166305864,-3.733134910985543,,-3.226374111284331,,-0.2623630549597408
summer,-0.10888781384385345,3.4420519546903323,0.18362246405370697,,,-3.4991969422355473,-0.17319512243483381,-3.0081106274534117,,-0.4416668227096397
autumn,,,-0.021852291014103728,-0.7651117717488927,-5.794991666542015,-3.5611896885247707,,-2.973387922915446,-0.6845306656203156,-0.8810465243416128
winter,-0.31449729061710935,4.667091728408456,-0.19300436354821057,,-5.765138230625561,-3.677139009791727,-0.6931516687281255,,-1.2265895550906394,
spring,,6.088766941515132,-0.23948706199833447,-1.281711152625556,,-3.835861648928353,,-3.2405432936595124,-1.6853512760480454,-1.7613798455176237
summer,-0.7946813254299213,7.072173745253149,-0.7071001321249234,-1.542497836174105,-4.9986141749912765,-3.8986070789879403,,,,-2.1141967776083583
autumn,-1.2106859102666898,8.034131190208864,-1.1866439867641903,-1.5891155801701249,,-4.1407559118134145,-1.6249232846014268,,,-2.552066164616543
winter,-1.4806766530371933,,-1.7151278014108688,-1.8186626471101317,-4.127416271272676,-3.9764132171652626,,-3.487136190141161,,-2.930826346067504
spring,-1.7079513770013441,8.820617032157934,-1.6606428741012302,,,-4.132580216350419,-1.837914461802785,-3.649303691090891,-2.6337213660324923,
summer,-1.969705199768079,,,-1.9923472028502118,-3.5441535079261755,,-1.9618301182963913,-3.9196827314130918,-2.6236262193590902,-3.166099123330011
autumn,,,-1.9935253969403504,-1.8456825772029761,-3.0981477732166063,-3.893497742912931,,-4.164989219725251,-2.832630274800116,-3.3229097875906817
winter,,8.464638108920571,,-2.0912993861489406,,-3.9890995833004608,-2.0400966437987043,-3.859860185061721,-2.389558653517107,-3.3870550615623585
spring,,8.23229493175009,-1.6553026046517958,,-3.6361177412778845,,-2.30851759028106,-4.167658370598141,-2.380859189307799,-2.986638486732036
summer,-1.8064036816560374,8.578242200473593,-1.2767675230061681,,,-3.766578910642552,,-3.774661528685374,-2.1650694789631517,-2.9244710096748605
autumn,,5.99826287322278,-0.9253080780037947,-0.6837522717053192,-4.405446584560926,-3.6322902885470145,-2.616262381858744,,,-2.584969426498306
winter,-0.9097345275767013,4.810145657140114,-0.4335807486942578,,,,-3.032026005625156,-3.3198185051753306,-1.517430228857367,-2.2166840007668784
spring,-0.36787078635380166,3.417445388669841,,-0.1872004562324815,,-3.163712338110228,,-2.888307178986251,-1.295327264120652,-1.834151861596183
summer,0.0009813229298672214,2.755412234160221,0.3656469020534475,,-5.553432034485337,-2.7604996568569757,-3.340660906482063,-2.5802341923954994,,
autumn,0.23727529247272647,,,0.28527464321241697,-5.665850524264756,,-3.6914277332291934,-2.3317257762760684,-0.6547274265701676,-0.6267943572799961
winter,0.6355156024992472,3.0287087916317934,0.6927062879973458,,,-2.223720107197556,,-2.173761924671419,-0.3087607516646521,-0.18977306631646074
spring,0.8513835913100192,,1.043115567861963,0.6155251962023953,-5.875864357301423,-1.868505264454261,,-1.9615356494348566,,0.1143206350122138
summer,1.088343940297225,3.910812324097465,,0.9349483646778339,-5.493296866160439,-2.0668538174931887,-3.67312737856139,,0.33778020312939616,
autumn,,3.6257084063495135,1.4111223204208287,,,-1.6379099056644593,-3.6285881767555996,-1.591055243745735,0.4674241194038797,0.9087573148906647
winter,1.182214855308959,3.807918091301545,1.5026643101622381,,-5.3496642109100145,,,-1.4336192838093853,0.6276451767437425,1.0418778944050984
spring,1.316798016542183,3.616887317471376,,0.8732807509344515,-4.9894038521169755,-1.8582432933324795,-3.815177245662237,,,1.173112541311995
summer,0.9489753281911978,,,0.5740408810359463,-4.980385225956188,-1.659014117872175,-3.6522443313907877,-1.4158304060759357,,1.3365697147635052
autumn,0.9499398207290821,,,0.8034513928050964,-5.063745112125243,-1.697344040811902,,-1.653596152141261,1.1849399680805828,1.4010583964445682
winter,,2.686505101769354,1.4223908169811923,0.7635186637713135,-4.823688080170109,,-3.5677607211567968,,1.3441544188592596,1.4552089571698288
spring,0.9925983052178307,2.4457286687324116,,0.6568846733246002,-4.684051449077207,-1.7606101940667764,,-1.4149046197823572,1.5938304306481117,
summer,0.81719118977124,1.851770022353116,1.2584997509119813,,,-1.7790181620193501,-3.393722617752432,-1.679522791441889,1.5214411394694933,
autumn,,2.2263506131421273,1.328822084131576,,-4.544038797994827,-1.8083782029950393,-3.175894886704049,-1.4257509683545,,1.6196469619785019
winter,0.782752780775553,2.222968781752801,,0.4514267406785504,,-1.6204447578521923,-3.3387743268911376,-1.5736441207920728,,1.4674649121009038
spring,,,1.1757790676380067,0.5207015114306746,-4.452155550155861,-1.6730183166296955,-3.354132485354198,-1.5373167782524384,1.6091511259498958,
summer,0.7173166801317259,1.5805664047680046,1.3244947728587009,,-4.205787651690928,-1.6134767492590707,-3.1472058701293624,,1.587356015223436,
autumn,0.8997932035914017,1.8519462884332611,,0.6673692858768265,-4.4147851224333365,,-3.518867214578009,-1.5325222174193747,1.5790407780891924,
winter,0.9629973436291368,,1.2984827212637844,0.8070184383836186,,-1.8290320297734288,-3.164731809094365,-1.6069075336071184,,1.4944122063560124
spring,0.7459775631049788,1.8315057568819795,,0.650946648233985,,-1.6707540739143452,,-1.5472709563895062,1.5747681351626408,1.6213944531423925
summer,0.8720803786096735,1.9026307980732025,,,-4.599554539976956,-1.7211134040089693,-3.2062169642373264,,1.521265232363078,1.7265488108536475
autumn,0.7689672736636517,,,0.558931251899153,-4.684161332129329,-1.5043075672509654,-3.439538104931869,,1.37006865601651,1.7170348136093654
winter,,,1.4021715378120478,0.8374637668521536,-4.617794699487263,-1.7852176758870115,,-1.4977536322056941,1.427691893705009,1.5275519492872769
spring,0.8936129251138494,2.1884554345668623,,0.7318173973746576,-4.6801935011998355,-1.7935473275393257,,,1.4399563633890187,1.5924409217851476
summer,0.5839491043187895,1.7912598611593737,1.3399825247964232,,-4.891277157685954,-1.617331147097498,,-1.5611601850997328,,1.5455084849720255
autumn,0.9289544161457733,1.427530079859734,1.1810800166125617,0.6928451283258602,-4.656464115761133,-1.6521397871658734,,,1.50087620185336,
winter,0.821058600413832,2.236662256370607,1.4826830121156955,,,-1.600933403757388,-3.1755611715491368,-1.500641058678984,,1.5690803247079612
spring,0.8479142306632852,2.258835522067728,1.3165041920013827,0.5531445044033123,,,-3.3235180219358433,-1.5344151936337533,1.4265923859619125,
summer,0.8703992808654738,1.894085018653477,,0.6448308282765569,-4.8396008773541395,-1.924243724055069,,,1.499436825616281,1.76014385031311
autumn,0.8511025744935382,1.2545044501192124,,,-4.514821916462112,,-3.2375254791066967,-1.5217212302469956,1.3941151151353952,1.8067898396092055
winter,0.8235777186304695,2.5124082089561375,,0.5946292916857201,,-1.8283968797062256,-3.329492961506792,-1.641570308391294,1.5502068050834081,
spring,,2.1923136180629186,,,-4.426156115557636,-1.705993526995221,-3.0116866783707277,-1.5144698162958516,1.520465173892176,1.52644525995838
summer,,2.0796747890046223,1.2229760166963328,0.5533944531110718,,-1.8865293327431691,-3.1568598091054674,,1.5888869744092486,1.4954621986712142
autumn,0.472622392242973,1.2291196826707054,1.1677013132426715,,-4.511712230963143,-1.7474663720879386,,-1.7087717567645637,,1.7106501110004333
winter,0.407847442285986,,1.0964873548811143,0.4910328524959025,,,-3.105674070707354,-1.709483409390015,1.7878575841408726,1.7479309943503532
spring,0.15891768287514085,,1.088186867361139,0.3100114370665469,-4.260895954484323,,,-1.870883121110431,1.7055119389628932,1.8777949225723376
summer,,2.0626836361490977,,,-4.000218974300727,-2.074430502471984,-2.874453003730381,-1.579981640771472,1.883526421833309,1.6964890960126016
autumn,,1.8876555656268093,0.9470735221354429,-0.023385959000099182,-3.844937203450265,-2.08570186969001,,-1.9026175794138294,,1.844702818812146
winter,-0.15688071569358197,2.3962436084251557,0.6694975205987823,-0.06387950376067437,,,,-2.010743554916905,2.10584796880222,1.8404733565116143
spring,-0.3760073638440924,,0.7882281557509528,-0.12424988910911347,-3.7153868467814584,,-2.4258930873693183,-2.3007130792948094,,1.8921038576812952
summer,,2.181946276715771,0.447392738166162,-0.1328569318355462,-3.7608290453385234,-2.3621605786898554,,-2.418999522654899,,1.9835478943776492
autumn,,,0.3945540955469352,,-3.546340457271361,-2.58384803711667,-2.17624740564518,-2.2787120434576327,2.2857038114654,2.1403116568947396
winter,-0.7832665481863574,,0.28778618218434926,-0.17660665443114287,,-2.5660880658842427,-2.1403072039200124,-2.228440790615731,,2.0473837040696243
spring,,2.4943933771743128,0.16623640867745293,-0.2612588889302477,,-2.5656748135319862,,-2.443826674561788,2.316454822965223,1.9638878292636
summer,,3.2373467800564613,0.23591666913680515,-0.3063311070387869,,-2.735176557054389,-1.8399103912853312,-2.378178609491929,2.5352278442317275,
autumn,-1.079859374165928,2.6792214904363725,,-0.2268060799932387,,,-1.8075146208748742,-2.2230568005260904,2.555152581789882,2.189912650904933
winter,-0.9613714347185706,3.6339280627526547,0.3524492701057837,,-3.488687839791157,,-1.56892439938823,,2.706715940547867,2.5203657520159406
spring,-1.0198658757850079,,0.16055426002548878,-0.2778586639551584,-3.391536432952149,-2.4574901617563545,,-1.9775250356270537,2.821546151997504,
summer,-0.8985480854949391,,0.35720490681829775,,,-2.453242109160624,-1.169474932189365,-1.8017906687901608,2.9081120462877146,2.5271917121273777
autumn,-1.1869193741282482,-0.3038015285706477,,0.23621407454050342,-3.3336724930688493,-2.2621445053905043,-1.2461505819711718,-1.801203060950051,,
winter,-1.044729783014566,,0.1901343707230836,0.2531527470347579,-3.4439405433754726,-1.9676111559539566,,-1.8385926719326524,3.235644572661679,
spring,-1.0616389460487228,-1.7347544862468676,0.28164568153328856,,-3.466752890232623,-1.9297013180404383,,-1.508755683804701,3.187262623264261,
summer,-0.9711569246205298,,0.24527873618620427,0.5584743919576937,,,-0.8436594878694366,-1.4993613445447886,3.1106380675125918,2.2302525617354956
autumn,,,0.29991092234024824,0.7881517704589797,-3.339650264738283,,-0.8651692480066092,-1.5477160129737388,3.105416529245648,1.9891397213177213
winter,-1.0583425835760634,,0.23183487525741203,0.8004600644657014,-3.377679999262036,-1.200492629163157,,,3.2728157187256812,2.080666809994271
